audit_title,physical_cell_id,normalized_condition_token,cycle_presence,cycle_count,cycle_paths,rpt_presence,rpt_count,rpt_paths,after_soh80_presence,after_soh80_count,after_soh80_paths,rpt_0033_presence,rpt_0033_count,rpt_0033_paths,missing_roles,token_collision,relative_path_reuse,content_crc_size_reuse,mapping_status,evidence_note
用户风险接受的候选数据审计,1,LOW C@ 25°C #1,true,6,Cycle Data/1. LOW C@ 25°C #1/1. CYC1-100_0.5C @25°C.csv|Cycle Data/1. LOW C@ 25°C #1/2. CYC101-200_0.5C @25°C.csv|Cycle Data/1. LOW C@ 25°C #1/3. CYC201-300_0.5C @25°C.csv|Cycle Data/1. LOW C@ 25°C #1/4. CYC301-350_0.5C @25°C.csv|Cycle Data/1. LOW C@ 25°C #1/5. CYC351-425_0.5C @25°C.csv|Cycle Data/1. LOW C@ 25°C #1/6. CYC426-465_0.5C @25°C.csv,true,7,RPT Data/1. LOW C@ 25°C #1/0.csv|RPT Data/1. LOW C@ 25°C #1/1.csv|RPT Data/1. LOW C@ 25°C #1/2.csv|RPT Data/1. LOW C@ 25°C #1/3.csv|RPT Data/1. LOW C@ 25°C #1/4.csv|RPT Data/1. LOW C@ 25°C #1/5.csv|RPT Data/1. LOW C@ 25°C #1/6.csv,true,1,After SOH80 Data/1. CYCLE_after_SOH80_LOW C@ 25°C #1.csv,true,1,0.033C RPT Data/1. LOW C@ 25°C #1.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,26,45°C #2,true,7,Cycle Data/26. 45°C #2/1. CYC1-50_0.5C @45°C.csv|Cycle Data/26. 45°C #2/2. CYC51-100_0.5C @45°C.csv|Cycle Data/26. 45°C #2/3. CYC101-150_0.5C @45°C.csv|Cycle Data/26. 45°C #2/4. CYC151-200_0.5C @45°C.csv|Cycle Data/26. 45°C #2/5. CYC201-250_0.5C @45°C.csv|Cycle Data/26. 45°C #2/6. CYC251-350 0.5C @45°C.csv|Cycle Data/26. 45°C #2/7. CYC351-450 0.5C @45°C.csv,true,8,RPT Data/26. 45°C #2/0.csv|RPT Data/26. 45°C #2/1.csv|RPT Data/26. 45°C #2/2.csv|RPT Data/26. 45°C #2/3.csv|RPT Data/26. 45°C #2/4.csv|RPT Data/26. 45°C #2/5.csv|RPT Data/26. 45°C #2/6.csv|RPT Data/26. 45°C #2/7.csv,true,1,After SOH80 Data/26. CYCLE_after_SOH80_45°C #2.csv,true,1,0.033C RPT Data/26. 45°C #2.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,27,45°C #3,true,7,Cycle Data/27. 45°C #3/1. CYC1-50_0.5C @45°C.csv|Cycle Data/27. 45°C #3/2. CYC51-100_0.5C @45°C.csv|Cycle Data/27. 45°C #3/3. CYC101-150_0.5C @45°C.csv|Cycle Data/27. 45°C #3/4. CYC151-200_0.5C @45°C.csv|Cycle Data/27. 45°C #3/5. CYC201-250_0.5C @45°C.csv|Cycle Data/27. 45°C #3/6. CYC251-350 0.5C @45°C.csv|Cycle Data/27. 45°C #3/7. CYC351-450 0.5C @45°C.csv,true,8,RPT Data/27. 45°C #3/0.csv|RPT Data/27. 45°C #3/1.csv|RPT Data/27. 45°C #3/2.csv|RPT Data/27. 45°C #3/3.csv|RPT Data/27. 45°C #3/4.csv|RPT Data/27. 45°C #3/5.csv|RPT Data/27. 45°C #3/6.csv|RPT Data/27. 45°C #3/7.csv,true,1,After SOH80 Data/27.CYCLE_after_SOH80_45°C #3.csv,true,1,0.033C RPT Data/27. 45°C #3.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,28,45°C #4,true,7,Cycle Data/28. 45°C #4/1. CYC1-50_0.5C @45°C.csv|Cycle Data/28. 45°C #4/2. CYC51-100_0.5C @45°C.csv|Cycle Data/28. 45°C #4/3. CYC101-150_0.5C @45°C.csv|Cycle Data/28. 45°C #4/4. CYC151-200_0.5C @45°C.csv|Cycle Data/28. 45°C #4/5. CYC201-250_0.5C @45°C.csv|Cycle Data/28. 45°C #4/6. CYC251-350 0.5C @45°C.csv|Cycle Data/28. 45°C #4/7. CYC351-450 0.5C @45°C.csv,true,8,RPT Data/28. 45°C #4/0.csv|RPT Data/28. 45°C #4/1.csv|RPT Data/28. 45°C #4/2.csv|RPT Data/28. 45°C #4/3.csv|RPT Data/28. 45°C #4/4.csv|RPT Data/28. 45°C #4/5.csv|RPT Data/28. 45°C #4/6.csv|RPT Data/28. 45°C #4/7.csv,true,1,After SOH80 Data/28. CYCLE_after_SOH80_45°C #4.csv,true,1,0.033C RPT Data/28. 45°C #4.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,29,45°C #5,true,7,Cycle Data/29. 45°C #5/1. CYC1-50_1C @45°C.csv|Cycle Data/29. 45°C #5/2. CYC51-100_1C @45°C.csv|Cycle Data/29. 45°C #5/3. CYC101-150_1C @45°C.csv|Cycle Data/29. 45°C #5/4. CYC151-200_1C @45°C.csv|Cycle Data/29. 45°C #5/5. CYC201-250_1C @45°C.csv|Cycle Data/29. 45°C #5/6. CYC251-350_1C @45°C.csv|Cycle Data/29. 45°C #5/7. CYC351-450_1C @45°C.csv,true,8,RPT Data/29. 45°C #5/0.csv|RPT Data/29. 45°C #5/1.csv|RPT Data/29. 45°C #5/2.csv|RPT Data/29. 45°C #5/3.csv|RPT Data/29. 45°C #5/4.csv|RPT Data/29. 45°C #5/5.csv|RPT Data/29. 45°C #5/6.csv|RPT Data/29. 45°C #5/7.csv,true,1,After SOH80 Data/29. CYCLE_after_SOH80_45°C #5.csv,true,1,0.033C RPT Data/29. 45°C #5.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,30,45°C #6,true,7,Cycle Data/30. 45°C #6/1. CYC1-50_1C @45°C.csv|Cycle Data/30. 45°C #6/2. CYC51-100_1C @45°C.csv|Cycle Data/30. 45°C #6/3. CYC101-150_1C @45°C.csv|Cycle Data/30. 45°C #6/4. CYC151-200_1C @45°C.csv|Cycle Data/30. 45°C #6/5. CYC201-250_1C @45°C.csv|Cycle Data/30. 45°C #6/6. CYC251-350_1C @45°C.csv|Cycle Data/30. 45°C #6/7. CYC351-450_1C @45°C.csv,true,8,RPT Data/30. 45°C #6/0.csv|RPT Data/30. 45°C #6/1.csv|RPT Data/30. 45°C #6/2.csv|RPT Data/30. 45°C #6/3.csv|RPT Data/30. 45°C #6/4.csv|RPT Data/30. 45°C #6/5.csv|RPT Data/30. 45°C #6/6.csv|RPT Data/30. 45°C #6/7.csv,true,1,After SOH80 Data/30. CYCLE_after_SOH80_45°C #6.csv,true,1,0.033C RPT Data/30. 45°C #6.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,31,45°C #7,true,7,Cycle Data/31. 45°C #7/1. CYC1-50_1C @45°C.csv|Cycle Data/31. 45°C #7/2. CYC51-100_1C @45°C.csv|Cycle Data/31. 45°C #7/3. CYC101-150_1C @45°C.csv|Cycle Data/31. 45°C #7/4. CYC151-200_1C @45°C.csv|Cycle Data/31. 45°C #7/5. CYC201-250_1C @45°C.csv|Cycle Data/31. 45°C #7/6. CYC251-350_1C @45°C.csv|Cycle Data/31. 45°C #7/7. CYC351-450_1C @45°C.csv,true,8,RPT Data/31. 45°C #7/0.csv|RPT Data/31. 45°C #7/1.csv|RPT Data/31. 45°C #7/2.csv|RPT Data/31. 45°C #7/3.csv|RPT Data/31. 45°C #7/4.csv|RPT Data/31. 45°C #7/5.csv|RPT Data/31. 45°C #7/6.csv|RPT Data/31. 45°C #7/7.csv,true,1,After SOH80 Data/31. CYCLE_after_SOH80_45°C #7.csv,true,1,0.033C RPT Data/31. 45°C #7.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,32,45°C #8,true,7,Cycle Data/32. 45°C #8/1. CYC1-50_1C @45°C.csv|Cycle Data/32. 45°C #8/2. CYC51-100_1C @45°C.csv|Cycle Data/32. 45°C #8/3. CYC101-150_1C @45°C.csv|Cycle Data/32. 45°C #8/4. CYC151-200_1C @45°C.csv|Cycle Data/32. 45°C #8/5. CYC201-250_1C @45°C.csv|Cycle Data/32. 45°C #8/6. CYC251-350_1C @45°C.csv|Cycle Data/32. 45°C #8/7. CYC351-450_1C @45°C.csv,true,8,RPT Data/32. 45°C #8/0.csv|RPT Data/32. 45°C #8/1.csv|RPT Data/32. 45°C #8/2.csv|RPT Data/32. 45°C #8/3.csv|RPT Data/32. 45°C #8/4.csv|RPT Data/32. 45°C #8/5.csv|RPT Data/32. 45°C #8/6.csv|RPT Data/32. 45°C #8/7.csv,true,1,After SOH80 Data/32. CYCLE_after_SOH80_45°C #8.csv,true,1,0.033C RPT Data/32. 45°C #8.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,33,45°C #9,true,8,Cycle Data/33. 45°C #9/1. CYC1-25_3C @45°C.csv|Cycle Data/33. 45°C #9/2. CYC26-75_3C @45°C.csv|Cycle Data/33. 45°C #9/3. CYC76-125_3C @45°C.csv|Cycle Data/33. 45°C #9/4. CYC126-200_3C @45°C.csv|Cycle Data/33. 45°C #9/5. CYC201-250_3C @45°C.csv|Cycle Data/33. 45°C #9/6. CYC251-300_3C @45°C.csv|Cycle Data/33. 45°C #9/7. CYC301-400_3C @45°C.csv|Cycle Data/33. 45°C #9/8. CYC401-450_3C @45°C.csv,true,8,RPT Data/33. 45°C #9/0.csv|RPT Data/33. 45°C #9/1.csv|RPT Data/33. 45°C #9/2.csv|RPT Data/33. 45°C #9/3.csv|RPT Data/33. 45°C #9/4.csv|RPT Data/33. 45°C #9/5.csv|RPT Data/33. 45°C #9/6.csv|RPT Data/33. 45°C #9/7.csv,true,1,After SOH80 Data/33. CYCLE_after_SOH80_45°C #9.csv,true,1,0.033C RPT Data/33. 45°C #9.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,34,45°C #10,true,8,Cycle Data/34. 45°C #10/1. CYC1-25_3C @45°C.csv|Cycle Data/34. 45°C #10/2. CYC26-75_3C @45°C.csv|Cycle Data/34. 45°C #10/3. CYC76-125_3C @45°C.csv|Cycle Data/34. 45°C #10/4. CYC126-200_3C @45°C.csv|Cycle Data/34. 45°C #10/5. CYC201-250_3C @45°C.csv|Cycle Data/34. 45°C #10/6. CYC251-300_3C @45°C.csv|Cycle Data/34. 45°C #10/7. CYC301-400_3C @45°C.csv|Cycle Data/34. 45°C #10/8. CYC401-450_3C @45°C.csv,true,8,RPT Data/34. 45°C #10/0.csv|RPT Data/34. 45°C #10/1.csv|RPT Data/34. 45°C #10/2.csv|RPT Data/34. 45°C #10/3.csv|RPT Data/34. 45°C #10/4.csv|RPT Data/34. 45°C #10/5.csv|RPT Data/34. 45°C #10/6.csv|RPT Data/34. 45°C #10/7.csv,true,1,After SOH80 Data/34. CYCLE_after_SOH80_45°C #10.csv,true,1,0.033C RPT Data/34. 45°C #10.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,35,45°C #11,true,8,Cycle Data/35. 45°C #11/1. CYC1-25_3C @45°C.csv|Cycle Data/35. 45°C #11/2. CYC26-75_3C @45°C.csv|Cycle Data/35. 45°C #11/3. CYC76-125_3C @45°C.csv|Cycle Data/35. 45°C #11/4. CYC126-200_3C @45°C.csv|Cycle Data/35. 45°C #11/5. CYC201-250_3C @45°C.csv|Cycle Data/35. 45°C #11/6. CYC251-300_3C @45°C.csv|Cycle Data/35. 45°C #11/7. CYC301-400_3C @45°C.csv|Cycle Data/35. 45°C #11/8. CYC401-450_3C @45°C.csv,true,8,RPT Data/35. 45°C #11/0.csv|RPT Data/35. 45°C #11/1.csv|RPT Data/35. 45°C #11/2.csv|RPT Data/35. 45°C #11/3.csv|RPT Data/35. 45°C #11/4.csv|RPT Data/35. 45°C #11/5.csv|RPT Data/35. 45°C #11/6.csv|RPT Data/35. 45°C #11/7.csv,true,1,After SOH80 Data/35. CYCLE_after_SOH80_45°C #11.csv,true,1,0.033C RPT Data/35. 45°C #11.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,36,45°C #12,true,8,Cycle Data/36. 45°C #12/1. CYC1-25_3C @45°C.csv|Cycle Data/36. 45°C #12/2. CYC26-75_3C @45°C.csv|Cycle Data/36. 45°C #12/3. CYC76-125_3C @45°C.csv|Cycle Data/36. 45°C #12/4. CYC126-200_3C @45°C.csv|Cycle Data/36. 45°C #12/5. CYC201-250_3C @45°C.csv|Cycle Data/36. 45°C #12/6. CYC251-300_3C @45°C.csv|Cycle Data/36. 45°C #12/7. CYC301-400_3C @45°C.csv|Cycle Data/36. 45°C #12/8. CYC401-450_3C @45°C.csv,true,8,RPT Data/36. 45°C #12/0.csv|RPT Data/36. 45°C #12/1.csv|RPT Data/36. 45°C #12/2.csv|RPT Data/36. 45°C #12/3.csv|RPT Data/36. 45°C #12/4.csv|RPT Data/36. 45°C #12/5.csv|RPT Data/36. 45°C #12/6.csv|RPT Data/36. 45°C #12/7.csv,true,1,After SOH80 Data/36. CYCLE_after_SOH80_45°C #12.csv,true,1,0.033C RPT Data/36. 45°C #12.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,37,60°C #1,true,4,Cycle Data/37. 60°C #1/1. CYC1-50_0.5C @60°C.csv|Cycle Data/37. 60°C #1/2. CYC51-100_0.5C @60°C.csv|Cycle Data/37. 60°C #1/3. CYC101-150_0.5C @60°C.csv|Cycle Data/37. 60°C #1/4. CYC151-215_0.5C @60°C.csv,true,5,RPT Data/37. 60°C #1/0.csv|RPT Data/37. 60°C #1/1.csv|RPT Data/37. 60°C #1/2.csv|RPT Data/37. 60°C #1/3.csv|RPT Data/37. 60°C #1/4.csv,true,1,After SOH80 Data/37. CYCLE_after_SOH80_60°C #1.csv,true,1,0.033C RPT Data/37. 60°C #1.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,38,60°C #2,true,4,Cycle Data/38. 60°C #2/1. CYC1-50_0.5C @60°C.csv|Cycle Data/38. 60°C #2/2. CYC51-100_0.5C @60°C.csv|Cycle Data/38. 60°C #2/3. CYC101-150_0.5C @60°C.csv|Cycle Data/38. 60°C #2/4. CYC151-215_0.5C @60°C.csv,true,5,RPT Data/38. 60°C #2/0.csv|RPT Data/38. 60°C #2/1.csv|RPT Data/38. 60°C #2/2.csv|RPT Data/38. 60°C #2/3.csv|RPT Data/38. 60°C #2/4.csv,true,1,After SOH80 Data/38. CYCLE_after_SOH80_60°C #2.csv,true,1,0.033C RPT Data/38. 60°C #2.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,39,60°C #3,true,4,Cycle Data/39. 60°C #3/1. CYC1-50_0.5C @60°C.csv|Cycle Data/39. 60°C #3/2. CYC51-100_0.5C @60°C.csv|Cycle Data/39. 60°C #3/3. CYC101-150_0.5C @60°C.csv|Cycle Data/39. 60°C #3/4. CYC151-215_0.5C @60°C.csv,true,5,RPT Data/39. 60°C #3/0.csv|RPT Data/39. 60°C #3/1.csv|RPT Data/39. 60°C #3/2.csv|RPT Data/39. 60°C #3/3.csv|RPT Data/39. 60°C #3/4.csv,true,1,After SOH80 Data/39. CYCLE_after_SOH80_60°C #3.csv,true,1,0.033C RPT Data/39. 60°C #3.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,40,60°C #4,true,4,Cycle Data/40. 60°C #4/1. CYC1-50_0.5C @60°C.csv|Cycle Data/40. 60°C #4/2. CYC51-100_0.5C @60°C.csv|Cycle Data/40. 60°C #4/3. CYC101-150_0.5C @60°C.csv|Cycle Data/40. 60°C #4/4. CYC151-215_0.5C @60°C.csv,true,5,RPT Data/40. 60°C #4/0.csv|RPT Data/40. 60°C #4/1.csv|RPT Data/40. 60°C #4/2.csv|RPT Data/40. 60°C #4/3.csv|RPT Data/40. 60°C #4/4.csv,true,1,After SOH80 Data/40.CYCLE_after_SOH80_60°C #4.csv,true,1,0.033C RPT Data/40. 60°C #4.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,41,60°C #5,true,5,Cycle Data/41. 60°C #5/1. CYC1-50_1C @60°C.csv|Cycle Data/41. 60°C #5/2. CYC51-100_1C @60°C.csv|Cycle Data/41. 60°C #5/3. CYC101-150_1C @60°C.csv|Cycle Data/41. 60°C #5/4. CYC151-200_1C @60°C.csv|Cycle Data/41. 60°C #5/5. CYC201-260_1C @60°C.csv,true,6,RPT Data/41. 60°C #5/0.csv|RPT Data/41. 60°C #5/1.csv|RPT Data/41. 60°C #5/2.csv|RPT Data/41. 60°C #5/3.csv|RPT Data/41. 60°C #5/4.csv|RPT Data/41. 60°C #5/5.csv,true,1,After SOH80 Data/41. CYCLE_after_SOH80_60°C #5.csv,true,1,0.033C RPT Data/41. 60°C #5.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,42,60°C #6,true,5,Cycle Data/42. 60°C #6/1. CYC1-50_1C @60°C.csv|Cycle Data/42. 60°C #6/2. CYC51-100_1C @60°C.csv|Cycle Data/42. 60°C #6/3. CYC101-150_1C @60°C.csv|Cycle Data/42. 60°C #6/4. CYC151-200_1C @60°C.csv|Cycle Data/42. 60°C #6/5. CYC201-260_1C @60°C.csv,true,6,RPT Data/42. 60°C #6/0.csv|RPT Data/42. 60°C #6/1.csv|RPT Data/42. 60°C #6/2.csv|RPT Data/42. 60°C #6/3.csv|RPT Data/42. 60°C #6/4.csv|RPT Data/42. 60°C #6/5.csv,true,1,After SOH80 Data/42. CYCLE_after_SOH80_60°C #6.csv,true,1,0.033C RPT Data/42. 60°C #6.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,43,60°C #7,true,5,Cycle Data/43. 60°C #7/1. CYC1-50_1C @60°C.csv|Cycle Data/43. 60°C #7/2. CYC51-100_1C @60°C.csv|Cycle Data/43. 60°C #7/3. CYC101-150_1C @60°C.csv|Cycle Data/43. 60°C #7/4. CYC151-200_1C @60°C.csv|Cycle Data/43. 60°C #7/5. CYC201-260_1C @60°C.csv,true,6,RPT Data/43. 60°C #7/0.csv|RPT Data/43. 60°C #7/1.csv|RPT Data/43. 60°C #7/2.csv|RPT Data/43. 60°C #7/3.csv|RPT Data/43. 60°C #7/4.csv|RPT Data/43. 60°C #7/5.csv,true,1,After SOH80 Data/43. CYCLE_after_SOH80_60°C #7.csv,true,1,0.033C RPT Data/43. 60°C #7.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,44,60°C #8,true,5,Cycle Data/44. 60°C #8/1. CYC1-50_1C @60°C.csv|Cycle Data/44. 60°C #8/2. CYC51-100_1C @60°C.csv|Cycle Data/44. 60°C #8/3. CYC101-150_1C @60°C.csv|Cycle Data/44. 60°C #8/4. CYC151-200_1C @60°C.csv|Cycle Data/44. 60°C #8/5. CYC201-260_1C @60°C.csv,true,6,RPT Data/44. 60°C #8/0.csv|RPT Data/44. 60°C #8/1.csv|RPT Data/44. 60°C #8/2.csv|RPT Data/44. 60°C #8/3.csv|RPT Data/44. 60°C #8/4.csv|RPT Data/44. 60°C #8/5.csv,true,1,After SOH80 Data/44. CYCLE_after_SOH80_60°C #8.csv,true,1,0.033C RPT Data/44. 60°C #8.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,45,60°C #9,true,5,Cycle Data/45. 60°C #9/1. CYC1-50_3C @60°C.csv|Cycle Data/45. 60°C #9/2. CYC51-100_3C @60°C.csv|Cycle Data/45. 60°C #9/3. CYC101-150_3C @60°C.csv|Cycle Data/45. 60°C #9/4. CYC151-200_3C @60°C.csv|Cycle Data/45. 60°C #9/5. CYC201-250_3C @60°C.csv,true,6,RPT Data/45. 60°C #9/0.csv|RPT Data/45. 60°C #9/1.csv|RPT Data/45. 60°C #9/2.csv|RPT Data/45. 60°C #9/3.csv|RPT Data/45. 60°C #9/4.csv|RPT Data/45. 60°C #9/5.csv,true,1,After SOH80 Data/45. CYCLE_after_SOH80_60°C #9.csv,true,1,0.033C RPT Data/45. 60°C #9.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,46,60°C #10,true,5,Cycle Data/46. 60°C #10/1. CYC1-50_3C @60°C.csv|Cycle Data/46. 60°C #10/2. CYC51-100_3C @60°C.csv|Cycle Data/46. 60°C #10/3. CYC101-150_3C @60°C.csv|Cycle Data/46. 60°C #10/4. CYC151-200_3C @60°C.csv|Cycle Data/46. 60°C #10/5. CYC201-250_3C @60°C.csv,true,6,RPT Data/46. 60°C #10/0.csv|RPT Data/46. 60°C #10/1.csv|RPT Data/46. 60°C #10/2.csv|RPT Data/46. 60°C #10/3.csv|RPT Data/46. 60°C #10/4.csv|RPT Data/46. 60°C #10/5.csv,true,1,After SOH80 Data/46. CYCLE_after_SOH80_60°C #10.csv,true,1,0.033C RPT Data/46. 60°C #10.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,47,60°C #11,true,5,Cycle Data/47. 60°C #11/1. CYC1-50_3C @60°C.csv|Cycle Data/47. 60°C #11/2. CYC51-100_3C @60°C.csv|Cycle Data/47. 60°C #11/3. CYC101-150_3C @60°C.csv|Cycle Data/47. 60°C #11/4. CYC151-200_3C @60°C.csv|Cycle Data/47. 60°C #11/5. CYC201-250_3C @60°C.csv,true,6,RPT Data/47. 60°C #11/0.csv|RPT Data/47. 60°C #11/1.csv|RPT Data/47. 60°C #11/2.csv|RPT Data/47. 60°C #11/3.csv|RPT Data/47. 60°C #11/4.csv|RPT Data/47. 60°C #11/5.csv,true,1,After SOH80 Data/47. CYCLE_after_SOH80_60°C #11.csv,true,1,0.033C RPT Data/47. 60°C #11.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,48,60°C #12,true,5,Cycle Data/48. 60°C #12/1. CYC1-50_3C @60°C.csv|Cycle Data/48. 60°C #12/2. CYC51-100_3C @60°C.csv|Cycle Data/48. 60°C #12/3. CYC101-150_3C @60°C.csv|Cycle Data/48. 60°C #12/4. CYC151-200_3C @60°C.csv|Cycle Data/48. 60°C #12/5. CYC201-250_3C @60°C.csv,true,6,RPT Data/48. 60°C #12/0.csv|RPT Data/48. 60°C #12/1.csv|RPT Data/48. 60°C #12/2.csv|RPT Data/48. 60°C #12/3.csv|RPT Data/48. 60°C #12/4.csv|RPT Data/48. 60°C #12/5.csv,true,1,After SOH80 Data/48. CYCLE_after_SOH80_60°C #12.csv,true,1,0.033C RPT Data/48. 60°C #12.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,49,LOW C@ 10°C #1,true,4,Cycle Data/49. LOW C@ 10°C #1/1. CYC1-50_0.5C @10°C.csv|Cycle Data/49. LOW C@ 10°C #1/2. CYC51-100_0.5C @10°C.csv|Cycle Data/49. LOW C@ 10°C #1/3. CYC101-150_0.5C @10°C.csv|Cycle Data/49. LOW C@ 10°C #1/4. CYC151-210_0.5C @10°C.csv,true,5,RPT Data/49. LOW C@ 10°C #1/0.csv|RPT Data/49. LOW C@ 10°C #1/1.csv|RPT Data/49. LOW C@ 10°C #1/2.csv|RPT Data/49. LOW C@ 10°C #1/3.csv|RPT Data/49. LOW C@ 10°C #1/4.csv,true,1,After SOH80 Data/49. CYCLE_after_SOH80_LOW C@ 10°C #1.csv,true,1,0.033C RPT Data/49. LOW C@ 10°C #1.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,50,LOW C@ 10°C #2,true,4,Cycle Data/50. LOW C@ 10°C #2/1. CYC1-50_0.5C @10°C.csv|Cycle Data/50. LOW C@ 10°C #2/2. CYC51-100_0.5C @10°C.csv|Cycle Data/50. LOW C@ 10°C #2/3. CYC101-150_0.5C @10°C.csv|Cycle Data/50. LOW C@ 10°C #2/4. CYC151-210_0.5C @10°C.csv,true,5,RPT Data/50. LOW C@ 10°C #2/0.csv|RPT Data/50. LOW C@ 10°C #2/1.csv|RPT Data/50. LOW C@ 10°C #2/2.csv|RPT Data/50. LOW C@ 10°C #2/3.csv|RPT Data/50. LOW C@ 10°C #2/4.csv,true,1,After SOH80 Data/50. CYCLE_after_SOH80_LOW C@ 10°C #2.csv,true,1,0.033C RPT Data/50. LOW C@ 10°C #2.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,51,LOW C@ 10°C #3,true,4,Cycle Data/51. LOW C@ 10°C #3/1. CYC1-50_0.5C @10°C.csv|Cycle Data/51. LOW C@ 10°C #3/2. CYC51-100_0.5C @10°C.csv|Cycle Data/51. LOW C@ 10°C #3/3. CYC101-150_0.5C @10°C.csv|Cycle Data/51. LOW C@ 10°C #3/4. CYC151-210_0.5C @10°C.csv,true,5,RPT Data/51. LOW C@ 10°C #3/0.csv|RPT Data/51. LOW C@ 10°C #3/1.csv|RPT Data/51. LOW C@ 10°C #3/2.csv|RPT Data/51. LOW C@ 10°C #3/3.csv|RPT Data/51. LOW C@ 10°C #3/4.csv,true,1,After SOH80 Data/51. CYCLE_after_SOH80_LOW C@ 10°C #3.csv,true,1,0.033C RPT Data/51. LOW C@ 10°C #3.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
用户风险接受的候选数据审计,52,LOW C@ 10°C #4,true,4,Cycle Data/52. LOW C@ 10°C #4/1. CYC1-50_0.5C @10°C.csv|Cycle Data/52. LOW C@ 10°C #4/2. CYC51-100_0.5C @10°C.csv|Cycle Data/52. LOW C@ 10°C #4/3. CYC101-150_0.5C @10°C.csv|Cycle Data/52. LOW C@ 10°C #4/4. CYC151-210_0.5C @10°C.csv,true,5,RPT Data/52. LOW C@ 10°C #4/0.csv|RPT Data/52. LOW C@ 10°C #4/1.csv|RPT Data/52. LOW C@ 10°C #4/2.csv|RPT Data/52. LOW C@ 10°C #4/3.csv|RPT Data/52. LOW C@ 10°C #4/4.csv,true,1,After SOH80 Data/52. CYCLE_after_SOH80_LOW C@ 10°C #4.csv,true,1,0.033C RPT Data/52. LOW C@ 10°C #4.csv,,false,false,false,PASS,Leading integer cell ID plus normalized condition token; no directory-order pairing.
