audit_title,zip_member_name,normalized_relative_path,zip_crc32,zip_uncompressed_bytes,extracted_absolute_path,extracted_bytes,extracted_crc32,status,note
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/41. 60┬░C #5/._5.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/41. 60┬░C #5/4.csv,RPT Data/41. 60°C #5/4.csv,061f5f82,2306361,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/41. 60°C #5/4.csv,2306361,061f5f82,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/41. 60┬░C #5/._4.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/41. 60┬░C #5/0.csv,RPT Data/41. 60°C #5/0.csv,9f579933,2683910,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/41. 60°C #5/0.csv,2683910,9f579933,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/41. 60┬░C #5/._0.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/41. 60┬░C #5/1.csv,RPT Data/41. 60°C #5/1.csv,da897a1a,2534782,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/41. 60°C #5/1.csv,2534782,da897a1a,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/41. 60┬░C #5/._1.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/41. 60┬░C #5/3.csv,RPT Data/41. 60°C #5/3.csv,4542b873,2369543,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/41. 60°C #5/3.csv,2369543,4542b873,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/41. 60┬░C #5/._3.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/41. 60┬░C #5/2.csv,RPT Data/41. 60°C #5/2.csv,52f2f47c,2446499,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/41. 60°C #5/2.csv,2446499,52f2f47c,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/41. 60┬░C #5/._2.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/19. 4.35V@ 25┬░C #3/5.csv,RPT Data/19. 4.35V@ 25°C #3/5.csv,7da4bb83,2310061,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/19. 4.35V@ 25°C #3/5.csv,2310061,7da4bb83,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/19. 4.35V@ 25┬░C #3/._5.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/19. 4.35V@ 25┬░C #3/4.csv,RPT Data/19. 4.35V@ 25°C #3/4.csv,683c21ea,2279755,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/19. 4.35V@ 25°C #3/4.csv,2279755,683c21ea,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/19. 4.35V@ 25┬░C #3/._4.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/19. 4.35V@ 25┬░C #3/0.csv,RPT Data/19. 4.35V@ 25°C #3/0.csv,3fcb2ece,2684554,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/19. 4.35V@ 25°C #3/0.csv,2684554,3fcb2ece,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/19. 4.35V@ 25┬░C #3/._0.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/19. 4.35V@ 25┬░C #3/1.csv,RPT Data/19. 4.35V@ 25°C #3/1.csv,492f0f4d,2541482,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/19. 4.35V@ 25°C #3/1.csv,2541482,492f0f4d,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/19. 4.35V@ 25┬░C #3/._1.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/19. 4.35V@ 25┬░C #3/3.csv,RPT Data/19. 4.35V@ 25°C #3/3.csv,c92d4677,2383484,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/19. 4.35V@ 25°C #3/3.csv,2383484,c92d4677,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/19. 4.35V@ 25┬░C #3/._3.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/19. 4.35V@ 25┬░C #3/2.csv,RPT Data/19. 4.35V@ 25°C #3/2.csv,a4383a52,2456988,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/19. 4.35V@ 25°C #3/2.csv,2456988,a4383a52,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/19. 4.35V@ 25┬░C #3/._2.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/40. 60┬░C #4/4.csv,RPT Data/40. 60°C #4/4.csv,5c7c62e6,2267465,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/40. 60°C #4/4.csv,2267465,5c7c62e6,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/40. 60┬░C #4/._4.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/40. 60┬░C #4/0.csv,RPT Data/40. 60°C #4/0.csv,c5463065,2695091,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/40. 60°C #4/0.csv,2695091,c5463065,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/40. 60┬░C #4/._0.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/40. 60┬░C #4/1.csv,RPT Data/40. 60°C #4/1.csv,f5897b1f,2544051,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/40. 60°C #4/1.csv,2544051,f5897b1f,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/40. 60┬░C #4/._1.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/40. 60┬░C #4/3.csv,RPT Data/40. 60°C #4/3.csv,8ac45ace,2359300,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/40. 60°C #4/3.csv,2359300,8ac45ace,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/40. 60┬░C #4/._3.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/40. 60┬░C #4/2.csv,RPT Data/40. 60°C #4/2.csv,bf09fa79,2322098,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/40. 60°C #4/2.csv,2322098,bf09fa79,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/40. 60┬░C #4/._2.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/15. 1V@ 25┬░C #3/4.csv,RPT Data/15. 1V@ 25°C #3/4.csv,c0c22c97,2214852,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/15. 1V@ 25°C #3/4.csv,2214852,c0c22c97,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/15. 1V@ 25┬░C #3/._4.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/15. 1V@ 25┬░C #3/0.csv,RPT Data/15. 1V@ 25°C #3/0.csv,dbc93153,2690733,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/15. 1V@ 25°C #3/0.csv,2690733,dbc93153,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/15. 1V@ 25┬░C #3/._0.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/15. 1V@ 25┬░C #3/1.csv,RPT Data/15. 1V@ 25°C #3/1.csv,d704e812,2543333,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/15. 1V@ 25°C #3/1.csv,2543333,d704e812,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/15. 1V@ 25┬░C #3/._1.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/15. 1V@ 25┬░C #3/3.csv,RPT Data/15. 1V@ 25°C #3/3.csv,fb07d9d9,2311604,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/15. 1V@ 25°C #3/3.csv,2311604,fb07d9d9,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/15. 1V@ 25┬░C #3/._3.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/15. 1V@ 25┬░C #3/2.csv,RPT Data/15. 1V@ 25°C #3/2.csv,7531419e,2435727,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/15. 1V@ 25°C #3/2.csv,2435727,7531419e,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/15. 1V@ 25┬░C #3/._2.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/12. HIGH C@ 25┬░C #4/5.csv,RPT Data/12. HIGH C@ 25°C #4/5.csv,2f57d011,2334095,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/12. HIGH C@ 25°C #4/5.csv,2334095,2f57d011,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/12. HIGH C@ 25┬░C #4/._5.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/12. HIGH C@ 25┬░C #4/4.csv,RPT Data/12. HIGH C@ 25°C #4/4.csv,6905510e,2384712,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/12. HIGH C@ 25°C #4/4.csv,2384712,6905510e,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/12. HIGH C@ 25┬░C #4/._4.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/12. HIGH C@ 25┬░C #4/0.csv,RPT Data/12. HIGH C@ 25°C #4/0.csv,ab408064,2679926,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/12. HIGH C@ 25°C #4/0.csv,2679926,ab408064,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/12. HIGH C@ 25┬░C #4/._0.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/12. HIGH C@ 25┬░C #4/1.csv,RPT Data/12. HIGH C@ 25°C #4/1.csv,f0604963,2526331,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/12. HIGH C@ 25°C #4/1.csv,2526331,f0604963,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/12. HIGH C@ 25┬░C #4/._1.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/12. HIGH C@ 25┬░C #4/3.csv,RPT Data/12. HIGH C@ 25°C #4/3.csv,9794565a,2354777,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/12. HIGH C@ 25°C #4/3.csv,2354777,9794565a,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/12. HIGH C@ 25┬░C #4/._3.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/12. HIGH C@ 25┬░C #4/2.csv,RPT Data/12. HIGH C@ 25°C #4/2.csv,b134d65e,2429697,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/12. HIGH C@ 25°C #4/2.csv,2429697,b134d65e,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/12. HIGH C@ 25┬░C #4/._2.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/49. LOW C@ 10┬░C #1/4.csv,RPT Data/49. LOW C@ 10°C #1/4.csv,05ca99a3,2321839,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/49. LOW C@ 10°C #1/4.csv,2321839,05ca99a3,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/49. LOW C@ 10┬░C #1/._4.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/49. LOW C@ 10┬░C #1/0.csv,RPT Data/49. LOW C@ 10°C #1/0.csv,c649b6e8,2737421,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/49. LOW C@ 10°C #1/0.csv,2737421,c649b6e8,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/49. LOW C@ 10┬░C #1/._0.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/49. LOW C@ 10┬░C #1/1.csv,RPT Data/49. LOW C@ 10°C #1/1.csv,a39535ba,2666739,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/49. LOW C@ 10°C #1/1.csv,2666739,a39535ba,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/49. LOW C@ 10┬░C #1/._1.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/49. LOW C@ 10┬░C #1/3.csv,RPT Data/49. LOW C@ 10°C #1/3.csv,fc9603a0,2515513,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/49. LOW C@ 10°C #1/3.csv,2515513,fc9603a0,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/49. LOW C@ 10┬░C #1/._3.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/49. LOW C@ 10┬░C #1/2.csv,RPT Data/49. LOW C@ 10°C #1/2.csv,b5d50eb5,2547853,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/49. LOW C@ 10°C #1/2.csv,2547853,b5d50eb5,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/49. LOW C@ 10┬░C #1/._2.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/36. 45┬░C #12/6.csv,RPT Data/36. 45°C #12/6.csv,7cd9d842,2358532,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/36. 45°C #12/6.csv,2358532,7cd9d842,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/36. 45┬░C #12/._6.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/36. 45┬░C #12/7.csv,RPT Data/36. 45°C #12/7.csv,29d22f3d,2325484,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/36. 45°C #12/7.csv,2325484,29d22f3d,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/36. 45┬░C #12/._7.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/36. 45┬░C #12/5.csv,RPT Data/36. 45°C #12/5.csv,daad8cbe,2412404,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/36. 45°C #12/5.csv,2412404,daad8cbe,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/36. 45┬░C #12/._5.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/36. 45┬░C #12/4.csv,RPT Data/36. 45°C #12/4.csv,84ac4c4e,2377418,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/36. 45°C #12/4.csv,2377418,84ac4c4e,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/36. 45┬░C #12/._4.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/36. 45┬░C #12/0.csv,RPT Data/36. 45°C #12/0.csv,946a41ab,2649072,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/36. 45°C #12/0.csv,2649072,946a41ab,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/36. 45┬░C #12/._0.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/36. 45┬░C #12/1.csv,RPT Data/36. 45°C #12/1.csv,6e0f891e,2530362,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/36. 45°C #12/1.csv,2530362,6e0f891e,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/36. 45┬░C #12/._1.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/36. 45┬░C #12/3.csv,RPT Data/36. 45°C #12/3.csv,ada613a3,2414485,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/36. 45°C #12/3.csv,2414485,ada613a3,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/36. 45┬░C #12/._3.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/36. 45┬░C #12/2.csv,RPT Data/36. 45°C #12/2.csv,f3abd94f,2464200,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/36. 45°C #12/2.csv,2464200,f3abd94f,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/36. 45┬░C #12/._2.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/18. 4.35V@ 25┬░C #2/5.csv,RPT Data/18. 4.35V@ 25°C #2/5.csv,8eec0bc9,2267288,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/18. 4.35V@ 25°C #2/5.csv,2267288,8eec0bc9,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/18. 4.35V@ 25┬░C #2/._5.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/18. 4.35V@ 25┬░C #2/4.csv,RPT Data/18. 4.35V@ 25°C #2/4.csv,f57d6112,2233691,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/18. 4.35V@ 25°C #2/4.csv,2233691,f57d6112,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/18. 4.35V@ 25┬░C #2/._4.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
用户风险接受的候选数据审计,Battery raw data/RPT Data/18. 4.35V@ 25┬░C #2/0.csv,RPT Data/18. 4.35V@ 25°C #2/0.csv,ad8c2902,2684050,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/18. 4.35V@ 25°C #2/0.csv,2684050,ad8c2902,PASS,RISK_ACCEPTED_SOURCE_BINDING; ZIP mojibake sequence ┬░ normalized to extracted ° when present
用户风险接受的候选数据审计,__MACOSX/Battery raw data/RPT Data/18. 4.35V@ 25┬░C #2/._0.csv,,c7702b1d,212,,,,MACOSX_METADATA_EXCLUDED,__MACOSX metadata member; excluded from data-tree binding
